model,modelID
Declaration of start of activity - change of data - cessation of activity for VAT purposes (Form AA7),10001710
Management of physical Luxembourg securities issued by Eurizon Capital SA,10001711
Bad Loan Management - Excerpts,10000655
Printing and translation of the booklets,10000875
IP Management in Server Farms,10001320
Issuance of anti-money laundering due diligence and management of documentary and certification requests,10000298
Abroad - Foreign exchange transactions - Preliminary contractual fulfillment - Spot foreign exchange trading - Global Corporate Management,10001668
Night Cash - Activation of the Service,10002227
Regulated Derivatives - Definition and monitoring of operating limits - Clearing Clients,10000115
Question - Loans to Intesa Sanpaolo Group Employees,10000612
Transfer of worthless securities,10001749
Business Brokerage Services - Protection Policies - Assets and Persons,10001516
Clearing Custody and Settlement Services - Preparation of the CUPE model,10001179
Mortgage Guarantees - Improvement,10001484
Contingency process - EBA CLEARING closure,10000737
Compliance with Minor Local Taxes and Single Property Fee,10001848
Payment cards - Ancillary services and operational data,10001789
Payment cards - Ancillary services and operational data,10001790
Payment cards - Ancillary services and operational data,10001791
Own account finance - Securities - Survey and update of Standard Settlement Instructions,10002241
Bimonthly Plan for the securities portfolio,10001585
Real estate sale,10000221
Leasing Financing Administration - Invoicing of leasing supplies,10000005
Management of Change Requests,10001058
Sale of eligible assets and Cover Pool integration,10000932
Performance evaluation system of ICT Suppliers,10000521
Management of Private Retail Positions - Outsourced management - outsourcer - Phone and Home collection,10001722
Renegotiation of operations being disbursed at the Progress of Work Status,10001777
Internalization of operations in REPO,10000967
Factoring - Factoring Management - Transfer Management,10002081
Concession - Individuals - Subsidized mortgages and Mortgages granted to minors and owners of sole proprietorships - Contact with the customer,10000344
OPA - Public Purchase Offer,10000283
OPA - Public Purchase Offer,10000284
Safety Deposit Boxes and Locked Deposits - Start up of the contract,10000475
MIFID profiling and signing of the Corporate TOP - IMI CIB Customer Contract,10001660
Incoming foreign transfers - Control of currency coverage,10000264
Identity and Access Management for Customer Users,10001335
Placement and renewal of Italian government bonds,10000450
ABI Agreement for Credit - Proposal Preliminary Application and Resolution,10001196
Loan IQ Loans - Loan extinction - Partial repayment - Loan extinction or partial refund,10001374
Probable Default - Closing,10001596
Current Accounts - Opening current accounts at branches of foreign banks not belonging to the Intesa Sanpaolo Group belonging to the IBOS circuit,10001122
Issuance of the mandate of OFS enabled Financial Advisor,10001133
Unavailability of Information Systems - Management of Business Continuity Measures by Global Corporate Area,10000428
Own Account Finance - OTC Derivatives - Transparent Portfolio Management,10000551
Supply Chain Management - Supply Chain Renewal,10002005
Loans in GIC - Revocation and Waiver,10002310
Other capital operations,10001465
Repurchase of own Senior and Subordinated bonds,10002063
Subsequent events - Extinction of the Young Couples Fund DPCM 256 - 2010,10002291
Collection services - Utilities,10002162
Production and publication of the Data Quality report of the CRO Area,10000916
Folder-Portfolio disposal,10001857
Market data collection and certification - CDS,10001756
Financial Products and Services - OTC Derivatives - Potential Loss Reporting - IMI CIB and BdT,10001588
Passive substitutes - Improvement,10000357
Credit Risk - Calculation of Regulatory Measures - Calculation of Performing Expected Management Loss,10001969
EMIR - DFA - Portfolio reconciliation for non centrally cleared OTC derivatives,10000303
Exchange Management - Ordinary management of Structural Exchange risk,10001512
Production of divisional reports and analysis of results,10000873
Concession - Corporate - Investigation,10001178
ADUE and ADUE B2B (SDD) - Management of request for copy of mandate,10001836
Access management to Target2 Securities (T2S) through the Graphical User Interface (GUI),10001245
DFA - Complaint Management,10001993
Welfare plan activation,10001100
Setup of operational risk governance processes,10001879
Bank of Italy inspections,10001538
IRR risk - Prepayment model update - Italy perimeter,10001621
Unavailability of Information Systems - Management of Business Continuity Measures for Retail Personal and Business Branches,10001692
Digital invoice service - Activation and after-sales management,10001676
Test design,10001744
Various matches,10002104
Individual contract assignment,10001344
Data consolidation and submission of lending rates,10000319
Concession - Private individuals - Credit lines and other loans - Right of withdrawal,10001217
"Centralized filing, research of blocks and pulping paper operational documentation Branches and Central Structures Operations",10001154
Management of third party access detection to Branch premises,10000996
Counterparty Risk - Backtesting and Stress Testing,10001796
Cost of Credit Monitoring - Processing and analysis of pre-final and final data,10000746
Certification of publication and printing of the DCNF,10000754
Event management,10001103
Issue Internal Communications,10000656
Current Accounts - Sale of current accounts with a paper process,10000070
ADUE and ADUE B2B (SDD) - Mandate management,10001633
Determination of Own Funds on an individual basis,10000597
Drafting of the Offering Prospectus and admission to trading,10000700
Management of Private Retail Positions - Internal Management - Branch,10001004
Current Accounts - Proxies,10000940
Investment and Monitoring of Funds and Structured Products,10000509
Updating of operating systems and infrastructural products,10000557
Business Unit data collection,10000187
Safety Deposit Boxes and Closed Deposits - Management of the safety deposit box in the name of the deceased,10000921
Management and monitoring of prudential limits for qualifying holdings in non-financial companies,10002169
Management of the Conflicts of Interest register,10001500
Catalog and personal data management - Definition and assignment of profiles,10000460
Individuals - Mortgages - Resolution,10000392
ABaCo - Static Pool reporting,10000788
Third Party Security - Third Party Assessment,10002099
Study and research management - Publication of the Initial Public Offering recommendation,10001391
FATCA-CRS Reporting,10001814
Setweb portal - Enabling and after-sales management,10000391
Concession - Financial Institutions ONE - Customer Contact,10002092
EMIR - DFA - Portfolio compression for non centrally cleared OTC derivatives,10000487
Reception of irregular cash packets - Branch,10002029
Protection Policies - Motor - Issuance of Policies - Off-Site Offering - Intesa Sanpaolo Agents4You,10000911
Savings books - Issue,10002039
Customer payments,10000498
Individuals - Mortgages - Application,10001065
Free bank checks - presentation for collection of checks reported as stolen-lost-destroyed prior to notification of the amortization decree,10001944
Real Estate Help Desk - Breakdowns and ordinary maintenance,10000128
Documented remittances receipts import documents - Loading and Modification,10000393
Payment of taxes using the F23 form,10001861
Credit Information Systems - Report Management,10001080
Checks - Data-image-original searches,10000507
"Planning for risk identification, assessment and control",10000114
Concession - Resolution Small Business,10002192
Mortgage conversion in foreign currency - Individuals,10000500
SDD at bank risk - Domiciliation request,10000755
Management of accounting records for own securitization transactions and covered bonds,10001025
Finance Leasing Administration - Administrative events on contracts,10001547
Skype for Business federation,10000795
Activation of outsourcing,10001352
Processing of checks after collection from foreign banks and Italian banks,10001108
Own Account Finance - OTC Derivatives - Reconciliations,10002106
Covered Warrant Issues - Exercise at maturity,10000459
Securities Loan to Customers - Subscription to the Service,10002298
Reports Interbank Deposit Protection Fund - Contribution basis and additional statistical indicators,10000672
Registry management,10001280
Traveling games,10000200
Negotiation and approval,10000722
Documented remittances receipts export documents - Eximbills Regulation,10002239
Data relating to the operations of financial advisors authorized for door-to-door selling,10000763
Audit activity,10000224
Stamp duty on electronic invoices - payment - accounting,10000236
Sale of Corporate Welfare Service,10001841
Management of Private Retail Positions - Finalization of negotiating solutions,10000868
Product Approval,10000420
Prudent valuation - Calculation of AVA for own funds determination and reporting purposes,10001463
Tax Fraud Reports,10000422
Prepaid Cards - Issuance requested by Corporate Customers - On-Site Offer,10000629
Legal advice,10001183
Out-of-office offer of financial instruments and insurance investment products - Online modality,10001855
Out-of-office offer of financial instruments and insurance investment products - Online modality,10001856
Configuration audits,10001702
Management of evidence of potential fraud in check negotiation,10001433
Opening of the Administered Deposit and Financial Profile in multi-channel mode for natural persons,10000644
Operational health and safety controls - Health surveillance and psycho-social risks,10001805
Clearing - Margin calculation and management - Customers,10001999
Payment of redemption coupons and physical stock dividends - Centralized administrative activities,10001569
Payment of redemption coupons and physical stock dividends - Centralized administrative activities,10001570
Monthly Closing - Add-on and CCF Application and Monthly Closing NPL Assessments,10001117
Identification and Evaluation - Criticality,10002059
Unavailability of Information Systems - Management of Business Continuity Measures for Operations,10000205
ICAAP and ILAAP - Package drafting,10001612
ICT Supplier ceiling assignment and monitoring,10000195
Financial products and services - OTC derivatives - Post-sales monitoring - BdT,10001649
Study and research management - Macroeconomic scenario analysis,10001210
Activation of the service - Transport and counting of valuables on behalf of third parties,10002184
Own account finance - Securities - Management of penalties in the guaranteed market pursuant to CSDR,10000670
Finance Operational Management,10001798
Remote Banking services intended for Legal Persons - Activation of the CBI service - Passive Bank or Virtual Account service,10000106
Bad Loans Management - Support activities for external management,10001934
Management of Exemption List - Monitoring List - Bad Guys All List,10002242
Management of Good Guys List BdT,10001880
Concession - Corporate ONE - Plafond of Reliability,10000936
Ordinary application change management,10001788
Savings Bonds - Opening and closing on expiry,10000519
One-to-one communication,10000596
Changes to contractual terms,10000346
Optimization of real estate assets,10000605
Concession - Leasing application,10000481
Generic Position Risk - Management and regulatory reporting,10000304
Activation of the Value Together Service,10002013
Counterparty Risk - Estimate Exposure at Default for CRMS High Frequency purposes,10000288
 Annual planning of Business Continuity Plan checks,10000567
