applicationGUID,application,applicationID
8a9029ee-fc93-11df-23ab-00505682243b,ZAFI Credit Cards Card Reissue Company,1882
dc29b751-a88c-11e9-6ab0-001dd8b72a56,DB Eng,492
e928a633-fe23-11df-23ab-00505682243b,JERICHO Map administration,1008
c60e6242-0b2f-11e8-2249-001dd8b721ea,GarWatch Fund First House,851
f2165562-2ccb-11e3-714a-002655d352c9,CMLT Section 0 Introduction Application and Safety,343
fe4bbd50-5134-11df-23ab-00505682243b,CMLT Change in installment due date and contractual options on Domus mortgages,338
7bbcfbb2-f13b-11ec-275f-001dd8b72a50,ABC Personal Loans Platform,117
8df0bbd0-73a0-11df-23ab-00505682243b,NZ00 Foreign specialist,1282
012a3232-0716-4cfc-b22f-50496dad7618,CRB Remote Contracts Product configuration,367
2eb4cb93-e366-11e8-2249-001dd8b721ea,NPL Simulator,1264
c45950e2-43ff-11e9-2249-001dd8b721ea,Industrial Dialogue – NPL Simulator,981
d4feae40-53a4-11e4-2688-00101818ed80,GIC - TEG APR calculation simulator,806
d4a0a59b-6d8b-4198-bcb2-ff1b8e9b0126,A000 GRBA Assembly Ticket Request Management,82
448c3911-7f6d-11e3-714a-002655d352c9,GVIN Restrictions Management in A000 Finance Area,847
88951974-a4a5-11e5-2688-00101818ed80,SAS VA,1590
c8e7276d-6d1e-11ea-6ab0-001dd8b72a56,MICN0 Integration services for compliant storage,1114
70cbf8b2-98e1-11e9-2249-001dd8b721ea,MFED ACROMET,1113
28817aa2-bb1d-11e8-2249-001dd8b721ea,Strengthening Control Systems,1692
3eec4341-d9e8-41c9-abdf-b5009347e94d,Geocall,861
a200db82-399c-11ed-2a4f-001dd8b72a55,WEB App KYC,1821
ba77e3c3-25d3-11de-23a9-00505682243b,CENOC Occasional customer census,322
7636f2d0-0a10-11dd-1322-000d609809a6,DYNG Func.01 Contract management/Product variation,540
d99c6ad0-d9ad-11de-23a9-00505682243b,Remote Banking LC0M Branch Monitoring,1500
23f7a759-06cd-11e0-23ab-00505682243b,A000 GNPV Management of traveling consignments,77
d61d21c0-a43c-11de-23a9-00505682243b,MR00 CMLT Capital contributions Leasing Third-party interest,1150
33877ed0-ce10-11de-23a9-00505682243b,MR00 CMLT Investment Program,1151
dc934430-e982-11da-20c9-000c29c08cb4,DTCC Management of credit derivative confirmations,529
faf06500-9acb-11dd-23a9-00505682243b,155133 FH00 Bank Registry,61
71fce3e3-9fb5-11df-23ab-00505682243b,MOPLE Bad debts Classification proposal,1125
5f3236be-bee8-11de-23a9-00505682243b,MOPLE Non-performing Suspended Lists,1133
7fcd5f00-6510-11dc-1322-000d609809a6,EPC,624
5f3236ba-bee8-11de-23a9-00505682243b,MOPLE Bad debts Accounting operations and allocations,1124
5f3236e0-bee8-11de-23a9-00505682243b,MOPLE Unlikely to Pay Transfer of files,1143
9184e61c-f740-4a04-bb32-318a7fbf1a06,Checks,403
6c93e560-0f5a-11e0-23ac-00505682243b,NAIM Foreword,1231
6f954a81-0783-11e0-23ab-00505682243b,TOTAS Totalization checks settlement contract tit negotiated,1727
e27dd7bb-ba28-4f85-a85c-b6c588116526,Accounting and Traveling Entries,158
7a369d32-50f2-11ec-43a8-001dd8b72a55,N601 Institute parameters,1214
40c229a0-5d56-11dd-23a9-00505682243b,DSI Levels of Service,520
c892edd2-7cd6-11eb-60ce-001dd8b72a56,Tagetik TOOL DAC 6,1746
c79172a1-1238-11ed-7f82-001dd8b72a50,CAPMAN Performance and Consumption,294
4cea8e44-7285-11dd-23a9-00505682243b,BUY Validation of documentation,256
24dcdfa4-0783-11e0-23ab-00505682243b,F24IN Collections Tax collection model F24,691
0363e132-a961-11e9-1911-001dd8b72a55,F24NW F24 processing with OCR for DCO,692
d5303e11-fd02-11e7-2249-001dd8b721ea,RETAS Check Revision Web Check Dematerialization,1459
3785ce49-0ef1-11e3-714a-002655d352c9,WEBCARD Waiver of the Group's card,1828
876a7218-fc69-11df-23ab-00505682243b,ZAFI Waiver with refund,1913
3785ce39-0ef1-11e3-714a-002655d352c9,WEBCARD Queries on positions,1825
6c93e563-0f5a-11e0-23ac-00505682243b,NAIM Signal Management Service Execution Mode interbank.,1232
f4be7422-a753-11de-23a9-00505682243b,155135 ISAC SEPA,62
107e852e-1fdf-11e0-23ac-00505682243b,Check management and securities research Introduction,401
3b16722a-54e9-44cc-ae93-79a093233467,BJD1 Authorizations to charge,212
1c9fa565-1fd3-11e0-23ac-00505682243b,NK00 Switching on contract pf,1249
bb3f7fe6-899d-49ad-97db-6af0a114486c,Gary 2000,854
d745e400-dfc7-11dc-1322-000d609809a6,Disc0 Disclaimers,566
f8802c10-59ac-11de-23a9-00505682243b,Disc0 Disclaimers Patti Chiari,567
466aff42-1b6f-11dd-1322-000d609809a6,ICM Information and Control Module,902
2018ead0-04e5-11df-23a9-00505682243b,Kondor + IMI,1038
c2275740-11d4-11dd-1322-000d609809a6,VECON Affiliated customer credit,1808
2aa63dd0-3eee-11de-23a9-00505682243b,Y0 SEPA Direct Debit management,1873
b92eb292-2dda-11df-23a9-00505682243b,PW00 Placement Report Transfer Management,1391
9ff2dbe1-9d2b-11eb-6da1-001dd8b72a57,Integration Services RUD->Arch. according to law,987
bce09afa-060e-11e0-23ab-00505682243b,MA MdG Introduction,1089
ba3d706e-f976-11df-23ab-00505682243b,IJBL Bank Check Management Check evidence management,922
958572c1-0c51-11e0-23ac-00505682243b,NU00 Management of monthly movements,1278
fe5ba5a0-c9a8-11dc-1322-000d609809a6,CCWEB - Web Central Cashier,304
24da9590-0783-11e0-23ab-00505682243b,Characteristic elements of the screens,399
e83a2590-f035-11dc-1322-000d609809a6,Checks RICAS search for checks,406
b1510df1-3af3-11e3-714a-002655d352c9,DDACC SDD selective management,494
24dcdfa5-0783-11e0-23ab-00505682243b,FINDO Loans domiciliation payments,702
7afafc22-5999-11ec-60ce-001dd8b72a56,CBORI extension,302
b15f0f99-0612-11e0-23ab-00505682243b,FINV Exposure of movements,706
b15f0fa0-0612-11e0-23ab-00505682243b,FINV Entering customer questions,705
8ca4d5f2-cd0b-11ec-43a8-001dd8b72a55,SNOW Third Party Security Portal,1633
d7f27961-4e3f-11db-20c9-000c29c08cb4,BU00 Accounting operations Certificates of Deposit,244
c2d11efe-0e8c-11e0-23ac-00505682243b,MDEP Security deposit menu,1108
1c726ee1-81ff-11e0-23ac-00505682243b,CCWEB ATM Management Outsourced Management,305
e4a8241f-0f78-41b0-a971-b7ed1a7a3c45,Current Accounts LAPE Reservation of c/c extinction,476
3524eee1-49a4-11dd-23a9-00505682243b,CAD - GINP - Management of input parameters for accounting and reporting,284
483ab8f1-54c4-11e6-2688-00101818ed80,SIRE Fixed Income,1619
d2ab5901-a68e-40d9-882e-5f6f13231418,NP00 Portfolio procedure,1259
c5904a00-bd4e-11de-23a9-00505682243b,155144 Foreign SFA,64
d8230485-19c9-11e1-714a-002655d352c9,PUSP Procédures Unifiées Segments et Portefeuilles,1388
e15315b0-6d89-11df-23ab-00505682243b,NPCE Wallet in use Centralized Back Office,1262
9897029d-a175-4988-864c-318fb7e0dfd9,Bank transfers Italy N5K0 Transfers query,266
1352d7a7-b229-42c6-acf5-db0bb293e538,BODES Transfers destination transfers arriving,228
2ae8a422-98db-11e9-2249-001dd8b721ea,Trader Desktop,1769
81b8f073-08a1-11eb-43a8-001dd8b72a55,Unique Registry of Industrial Accounting and Service Contracts-Personal Data-KPI,1786
c94841a1-7c5f-11e3-714a-002655d352c9,Load log historical archive,1079
4f6775c1-a732-11e2-714a-002655d352c9,Management of vault packages,1167
23f7a757-06cd-11e0-23ab-00505682243b,"A000 GNCS Loading, unloading and compensation management",75
49035b43-db9a-4338-8964-e682214f0a59,Reporting,1505
f423209c-e8b4-4be5-b221-58df5a835902,Data Management,551
e8bfd938-b4aa-11dd-23a9-00505682243b,DSO - Agenda 3270,523
8f764a25-66fd-11e3-714a-002655d352c9,MCT Accounting Model Processing Master Data Target,1100
7cd717a0-bbc7-11dd-23a9-00505682243b,COBL0 Collateralisation of bank loans,353
24dcdf93-0783-11e0-23ab-00505682243b,QUATM ATM MTA balancing work session management,1435
ba3d7068-f976-11df-23ab-00505682243b,IJBL Cashier's checks,923
bf150147-0e8c-11e0-23ac-00505682243b,ICRO Question C.R.O,903
3a772046-ebd8-476b-a6ea-c139ff11aa13,AUTH Authorization functions,153
85fd6573-006c-44e7-8d8b-fe7ce00b758d,LLIN Infrastructure Counts Inquiry Settlements and Account Situation,1068
2f74b9d8-950d-45b1-af7a-53b794ed3b73,150859 - ETJB-Exposure of international cash management operations,32
d822ca71-6326-11df-23ab-00505682243b,LB0M Cash Management Monitoring,1047
8f764a2e-66fd-11e3-714a-002655d352c9,MCT Accounting Model Target Processing,1104
aeb50198-6624-11e2-714a-002655d352c9,TV0D,1734
90f741a7-d854-11df-23ab-00505682243b,SCI New General Accounting DATAMART Balance sheet pyramid,1598
f0726f54-fd84-11e5-2688-00101818ed80,Payment HUB platform,1396
c1489991-b894-11e6-2688-00101818ed80,WeRep,1849
e4d02d40-1009-11db-20c9-000c29c08cb4,E-MID,596
bce09ae3-060e-11e0-23ab-00505682243b,Cash and Treasury TESIN Operation TESIN Collection Prov. ticket,388
e54e6492-1bfc-11ea-6ab0-001dd8b72a56,Unique Contracts Repository,1780
aff317b2-fbe8-11ea-60ce-001dd8b72a56,SAP R3 REFX Integration with Geoweb,1576
cc160112-ee3d-11e8-2249-001dd8b721ea,Contracted expense management,429
06af8a96-0232-11eb-43a8-001dd8b72a55,Register of Industrial Accounting and Service Contracts - DBEI,1488
74773aa0-67fa-11df-23ab-00505682243b,Algorithmic Indices Platform,174
f393de84-9fa3-11e8-2249-001dd8b721ea,Garwatch Management of portfolio guarantees,853
0956cea1-8cb5-11e3-2688-00101818ed80,BL Billing Corporate,223
4e6986b2-7a37-11ea-1911-001dd8b72a55,BL Billing Enterprises,224
3440c8d1-feee-11e4-2688-00101818ed80,PoRE Real Estate Portal,1407
dc29b74c-a88c-11e9-6ab0-001dd8b72a56,WeData,1847
ebfcd411-7e40-11e5-2688-00101818ed80,DWR,537
a2a6a421-e186-11ec-60ce-001dd8b72a56,Related Party Transactions,1494
6d356a65-4e6a-11dd-23a9-00505682243b,MDA Master Personal data,1106
e13a2741-abf8-11e2-714a-002655d352c9,CLEARSTREAM,332
5e2c2690-921d-11ea-4b37-001dd8b72a50,Finance - ICS,745
39a90dce-c47e-11e2-714a-002655d352c9,Remember TITLES function,1499
4a53f9e1-e82c-11e4-2688-00101818ed80,SFT verifier,1608
2bd9a059-2242-11ea-6ab0-001dd8b72a56,Public Apps - Google Play Store and Apple App Store,1428
2bd9a055-2242-11ea-6ab0-001dd8b72a56,Private Apps - Airwatch,1420
a984c761-0411-11de-23a9-00505682243b,IBM Control Desk,898
afa958c1-cfdf-11dc-1322-000d609809a6,Endevor,670
7c8c0681-d3cf-11e4-2688-00101818ed80,STMS - Change Management SAP,1648
5ed18e51-6ccf-11e5-2688-00101818ed80,TivoliWeb 2.0,1764
b15f0f9d-0612-11e0-23ab-00505682243b,FINV Plan management,710
27df4790-c370-11dc-1322-000d609809a6,GOBI Accounting Procedure,829
5f0aefd2-43ec-11e0-23ac-00505682243b,SMP/E System Modification Program Extended,1632
5f0aefd0-43ec-11e0-23ac-00505682243b,HCD Hardware Configuration Definition,877
ee0cdd12-5abd-11e9-2249-001dd8b721ea,EUReg Controls EU regulation 2015 847,657
5e524c4e-921d-11ea-4b37-001dd8b72a50,NIS extension,1236
d370e680-8955-11dd-23a9-00505682243b,EM20 - Wire transfers,620
94dec8ad-2fc4-11e2-714a-002655d352c9,Checks STORA checks history search,407
d5303e16-fd02-11e7-2249-001dd8b721ea,RICAS Search for Web Securities Dematerialisation of checks,1462
e3ad24fc-6e80-11e1-714a-002655d352c9,PAES Search for payment instructions for Branches,1333
c2d11efb-0e8c-11e0-23ac-00505682243b,MBON Temporary transfer management,1098
6f930090-0783-11e0-23ab-00505682243b,TESIN Treasury institutions Collection management,1721
2ccbbe98-43df-48e3-bbc6-8aa66d6fce49,Cash and Treasury Services TESPA TESIN,387
46a7f9b1-e318-11e2-714a-002655d352c9,TEMUL Treasury Services Management of Collections and Payments.,1718
9a5dee95-d3a2-11e8-2249-001dd8b721ea,Group Counterparties Registry,868
bf15013a-0e8c-11e0-23ac-00505682243b,GTCZ Condition management,844
bf15014b-0e8c-11e0-23ac-00505682243b,IDOC Query documents,912
5a23abd0-2007-11dd-1322-000d609809a6,GIROC Giro account,814
24dcdfb0-0783-11e0-23ab-00505682243b,TESCC Treasury management bodies movements on treasury account,1719
a034c750-3149-11dd-23a9-00505682243b,155032 Cash and Treasury Services TESCC,49
c2d11edd-0e8c-11e0-23ac-00505682243b,INPR Provisional question,946
dbf9fe12-d8f2-11da-20c9-000c29c08cb4,eb extension,1920
3524eee2-49a4-11dd-23a9-00505682243b,CAD - GOUT - Management of output parameters for accounting and reporting,285
555f98ba-0236-11eb-43a8-001dd8b72a55,Customer Satisfaction Survey,483
ae0b0b4b-d7f9-11eb-43a8-001dd8b72a55,Contingency Toolbox,428
44a222b0-8a99-11df-23ab-00505682243b,Credit Monitoring Portal,445
8ef29ff5-ab0f-11e1-714a-002655d352c9,ESTEROWEB Management Unpaid,642
535c75d1-48e3-11e1-714a-002655d352c9,ESTEROWEB Operation Blocks,644
c1a93242-12af-11eb-275f-001dd8b72a50,CIRCE,329
dd25af82-4b8d-11de-23a9-00505682243b,Credit Risk Mitigation CRM engine,460
d14c6481-7be5-11e5-2688-00101818ed80,Credit Portal Guarantees of new procedure Active Guarantees,449
5e6a19bf-921d-11ea-4b37-001dd8b72a50,SITRAEM,1624
b64cbc92-8244-4ed4-b5cf-49746a3c41b4,EBSO Foreign Operations Statistics,610
c3540dc1-0078-11e6-2688-00101818ed80,CVA PV HUB Aggregator,382
74f8ffd6-8492-11dd-23a9-00505682243b,ASE - Algo Scenario Engine,146
66c96beb-3108-11df-23a9-00505682243b,TAS Teleclearing System,1709
ce4b92d9-e213-4385-9c47-10c827f13158,GTT Treasury Securities Management,845
71be15d0-06cd-11e0-23ab-00505682243b,A000 GPCT Repo management,80
71be15cd-06cd-11e0-23ab-00505682243b,A000 GCVP Basket trading management,72
b8646d50-b10f-11e0-23ac-00505682243b,ENRR Back Office foreign reporting requests,621
8b84f002-e034-11de-23a9-00505682243b,ETBL Block accounts in currency,653
15fdc140-a37c-11e2-714a-002655d352c9,Data Repository,553
8faee662-048f-11ea-1911-001dd8b72a55,CSA management,379
b525ba62-0ad2-11ea-4b37-001dd8b72a50,CSA management,379
24dcdf8e-0783-11e0-23ab-00505682243b,GIROV Management of operator value drawer,815
9fdf2d02-790a-11ec-275f-001dd8b72a50,CSA Operator Menu,378
5e78718b-921d-11ea-4b37-001dd8b72a50,FFastFill,698
a9008739-b7e9-11dd-23a9-00505682243b,IS,958
8f3b3db8-acee-4971-bb20-e6dae2be38fe,CAD Finance Area Procedures,287
a814a160-8e38-11dd-23a9-00505682243b,Inflation Pricer,982
bf5b8a62-fe15-11df-23ab-00505682243b,Promontory SCPV,1424
be07ff2d-5409-49b3-9d05-a4499898e136,XRA Counting of continuous overruns,1868
778e9d14-b594-44d2-bef2-fe7628576928,Checks GEAS Management of bank drafts,404
9e41def5-8a50-11e2-714a-002655d352c9,PMPI Multiple Payment Foreclosures,1369
9e41def9-8a50-11e2-714a-002655d352c9,PPIG Single Payment Foreclosures,1372
b0db10b0-2a93-11df-23a9-00505682243b,Management of the New Born Credit Fund,1166
c67624e2-3328-11e8-2249-001dd8b721ea,CMLT Inquiry WEB,341
883aa5cc-2ebd-4b52-8766-18135e3f3110,DRM - Report Manager,519
71be15ce-06cd-11e0-23ab-00505682243b,A000 DAYS Order entry management,69
785a2fd3-38a2-11e2-714a-002655d352c9,DYNG Offsite offer,543
876a721b-fc69-11df-23ab-00505682243b,ZAFI Balance available,1876
9fd23fd2-31fb-11ea-4b37-001dd8b72a50,Netreveal Management of anomalous activities and suspicious reports,1286
70153a73-72fa-11e8-2249-001dd8b721ea,New Supplier Portal,1292
442dae8a-1811-11e0-23ac-00505682243b,TigerZ Premise,1762
02d56362-3ed8-11dd-23a9-00505682243b,EEAC - Exchange message management,617
a0f77180-15b0-11db-20c9-000c29c08cb4,Creation online,439
e8bfd940-b4aa-11dd-23a9-00505682243b,EC07 - Transfer in currency,612
e342f263-0374-11e0-23ab-00505682243b,GK00 Issue of pledge on administered deposit,822
61df9177-06d4-11e0-23ab-00505682243b,A000 ISAV Inquiry balances,93
dd037892-82fa-11dd-23a9-00505682243b,Request Business Cards,1507
367583e0-a63a-11e0-23ac-00505682243b,CAUI Controls AUI Headquarters,299
3194d081-571c-11dd-23a9-00505682243b,G4LG-Commission Management,757
dcd6dab5-17e6-11e0-23ac-00505682243b,GPO Initialization of the database,836
e8f989b2-0ace-11ea-1911-001dd8b72a55,Megarete assaults on staff,1178
dd30bed1-0694-11df-23a9-00505682243b,ABC Control table Power supply parametrization rules,115
a141b12f-7a43-11e1-714a-002655d352c9,New PMI Agreement 2019 Lengthening ML,1290
a141b12b-7a43-11e1-714a-002655d352c9,New PMI Agreement 2019 Suspension of installments and BT extension,1291
22ce25d1-0384-11e5-2688-00101818ed80,Evolutionary Requests and Macro-estimates,676
90d75452-1e09-11e8-2249-001dd8b721ea,Functional Test Dashboard,756
9b732dc2-ec26-11e9-4b37-001dd8b72a50,RECOI,1450
522240d0-b70c-11dd-23a9-00505682243b,ZW0M Standard Table Management,1915
787f3a60-c055-11dd-23a9-00505682243b,CRC Certifications for Auditors,368
fee8d6b6-d0fb-47d0-a06d-409a3673cbae,Deposit Certificates,561
e402f652-2e79-11e8-2249-001dd8b721ea,PINC Portfolio Evidence,1360
8c2388d0-f1d5-11dd-23a9-00505682243b,RECE0 Reporting and Hedging,1449
60d4c394-4f1b-4d9e-ad76-51ddad47502c,BJIS Collections at the counter,218
6c3964c1-ffcd-11e9-1911-001dd8b72a55,Factoring - Collection Portal,734
46425d8e-cb32-4b61-af5b-17559b1be3b1,ZAFI Payment cards Carta SI Viacard Telepass,1900
5e524c3c-921d-11ea-4b37-001dd8b72a50,BTS extension,242
9a6a98b6-77a4-11da-20c9-000c29c08cb4,SAP Expense Report Approval,1544
6a872a6e-65f8-4bd2-9dde-f38baa10e82b,Credoc Web ISP General Principles and Common Standards,469
4db4c651-0128-11e4-2688-00101818ed80,XS01- CAPITAL GAIN,1871
4bb8c7e2-0af1-11dd-1322-000d609809a6,DEVCF Device Configuration,503
a2608da7-02ab-11e8-2249-001dd8b721ea,LRS WEB Rate Risk Data Management and Processing Dashboard,1072
800dc750-8f82-11dd-23a9-00505682243b,DMP2 - Data management Pillar II,507
d97e3e21-2126-11e3-714a-002655d352c9,Irion DQ – Registry - data analysis for the Revenue Agency,995
32ad3531-f922-11de-23a9-00505682243b,Credit Risk Pillar II - Calculation of Economic Capital,461
0f246c11-f855-11e2-714a-002655d352c9,Credit Risk Pillar II - PD and TD,462
714f2961-9d2b-11eb-6da1-001dd8b72a57,Data acquisition and preprocessing for SSM,554
8c485bb6-fe08-11df-23ab-00505682243b,ZAFI Methods of execution of the contract reprinting service pos,1896
c023bec2-ac50-11e9-6ab0-001dd8b72a56,Post-Sales POS Customer Journey,1413
d615d937-fe02-11df-23ab-00505682243b,ZAFI Methods of execution of the contract variation service pos,1897
3e3b8a80-9d44-11de-23a9-00505682243b,E-Catalog Ticket Web Values,594
ce8f5cf1-0851-11e0-23ac-00505682243b,AARN Registry report,110
3988ebd1-88f0-11e3-2688-00101818ed80,RTC Rational Departmental Team Concert,1477
549c9341-1c6c-11e3-714a-002655d352c9,Aldon,172
f228e962-6285-11e8-2249-001dd8b721ea,GIT GitHub Enterprise,816
87f14bb0-82ed-11dc-1322-000d609809a6,Rational Clear Case,1481
57cbfb82-8349-11ec-43a8-001dd8b72a55,MORC Accounting Rules Engine,1147
30e7c851-c437-11e5-3961-001dd8b71cd7,PGA guarantees table,1353
a0f77181-15b0-11db-20c9-000c29c08cb4,MAC,1090
c35f6d40-fd46-11da-20c9-000c29c08cb4,OMGEO-CTM,1303
9d55f9f2-c4df-11ea-4b37-001dd8b72a50,TRAX extension,1730
02f7afb0-63ed-11df-23ab-00505682243b,GEC Communications Manager,770
5e2c2780-921d-11ea-4b37-001dd8b72a50,FairPrice,742
368f4d9a-bb38-4e3a-a8a7-ce6c31f77dc6,151439 - Q8MN-Procedure for Insurance Premiums,40
81b20857-567a-11ec-60ce-001dd8b72a56,Portal of Credit Guarantees PNRR,1411
e8bbb355-4e9d-11ec-275f-001dd8b72a50,Comma Web,420
79a5cab4-b100-4abe-a89c-49b34e3470f0,RI AN.New Anti-Money Laundering Research,1461
343741b1-9dee-11e2-714a-002655d352c9,GIANOS Internal controls AUI control modules,804
f87cff22-a984-11ea-6ab0-001dd8b72a56,Developer Portal,563
d3d5b1e5-ad35-11e9-6ab0-001dd8b72a56,Artifactory,187
d7da0839-b71e-497d-92b3-f7d3e7349645,150800 - 3 - T.P. Abroad Operations on behalf,27
39a90dc6-c47e-11e2-714a-002655d352c9,Remember GENERAL function,1495
242dfa16-6e14-4eae-9545-965263a05836,EBD7 NPE ignition,609
89d45902-19ef-11e3-714a-002655d352c9,SetWEB Instructions Oper.Soc.Lista Assembly Tickets,1661
c1725a42-1297-11ea-4b37-001dd8b72a50,CoRe - CRB SWIFT BON101,413
c1725a46-1297-11ea-4b37-001dd8b72a50,CoRe - CRB INBIZ SWIFT Inbound information,412
1af83c91-a8af-11e9-4b37-001dd8b72a50,Consolidated Tagetik - Disclosure Management,426
233c48d1-a8ae-11e9-4b37-001dd8b72a50,Consolidated Tagetik - Disclosure Management,426
8731d6cb-8837-11e9-2249-001dd8b721ea,Consolidated Tagetik - Disclosure Management,426
e2260270-c210-11dd-23a9-00505682243b,BEAC Foreign Banks Opening of Accounts,204
42950b32-7e32-11ea-6ab0-001dd8b72a56,SAP HR Management of the deputy director,1547
5d37cb5d-e02b-11e3-2688-00101818ed80,SAP R3 Purchasing Purchase Request (Procurement Centralization),1568
bf15014d-0e8c-11e0-23ac-00505682243b,IDST Separate query,913
c2d11ef8-0e8c-11e0-23ac-00505682243b,ITRA Document transit archive query,969
b33502c6-8820-4bd4-afa0-fcbba350a796,152709 - CASH AND TREASURY SERVICES Integrated Management of Treasury Flows,41
71d1a5be-0e8c-11e0-23ac-00505682243b,GIFT Telematic flow management,812
b259a364-f36d-11e2-714a-002655d352c9,PUSP Procédures Unifiées Segments et Portefeuilles,1388
b259a360-f36d-11e2-714a-002655d352c9,PUSP Unified Groups and Portfolios Procedures,1390
d004cf65-7e5d-11e1-714a-002655d352c9,SIRE Holders,1620
37fcab69-cf41-44f1-9299-a060a0bbace0,GK00 Guarantees received,820
958572b5-0c51-11e0-23ac-00505682243b,NU00 Management of counterparty bank relationships,1277
61dd2070-06d4-11e0-23ab-00505682243b,A000 GRAO Single order revocation management,81
e13a274a-abf8-11e2-714a-002655d352c9,External fax system,689
fce58542-9866-11de-23a9-00505682243b,SAP HR Curriculum Vitae,1546
ff969652-1445-11eb-60ce-001dd8b72a56,BSF Balance Sheet Forecasting,241
5e2c2666-921d-11ea-4b37-001dd8b72a50,FX ALL,727
5e2c2657-921d-11ea-4b37-001dd8b72a50,360T,65
5e524d23-921d-11ea-4b37-001dd8b72a50,Reuters Dealing,1515
63a47524-32f3-4b08-b978-17891cebdeed,Acquisition FEX deal,160
44cb97c1-9d2b-11eb-6da1-001dd8b72a57,NAG - replica db and access components,1228
e75ce992-db76-11e8-2249-001dd8b721ea,BCS Bit Clearing Station,203
0ef3c601-47b0-11e3-714a-002655d352c9,Nemo english version,1285
3583a463-7562-4c96-ba6f-8b5c0c3d1c69,SETWEB Portal for Institutional,1607
56e4ffcd-f572-11e0-23ac-00505682243b,DUNI Management of attached/withheld amounts,532
67104c41-906a-11e1-714a-002655d352c9,DUNI Transfers,533
9d5d4a2e-f1cb-11e5-2688-00101818ed80,Gianos 3D Evaluation Unexpected WEB,863
3584db0a-ca16-11e7-2249-001dd8b721ea,VDM - VolckerRule Data Management,1804
ef4dddc0-0efa-11e7-2688-00101818ed80,Jobs Journal,1015
5e524ced-921d-11ea-4b37-001dd8b72a50,Broker Tool,277
7f697440-20e5-11dd-1322-000d609809a6,BX Credit Transfer,258
0e175262-d050-11e7-2249-001dd8b721ea,Leveraged Management Credit Portal and IFRS9,1076
d6138f40-fe02-11df-23ab-00505682243b,ZAFI Introduction,1892
e361b8c4-ef09-11de-23a9-00505682243b,SAP R3 CdG Reporting Manual,1563
2b8fb260-9c83-11de-23a9-00505682243b,OTI Outsourcing and Internal Pricing,1309
8a9029eb-fc93-11df-23ab-00505682243b,ZAFI Company Credit Cards interrogation of credit balance position,1880
e21d4f3e-2d88-11e2-714a-002655d352c9,ABC Out of Office Offer Provision,116
9f0adb61-8fce-11e2-714a-002655d352c9,DYNG - Centralized Withdrawal Off-Site Offer Operations BDT,539
876a720c-fc69-11df-23ab-00505682243b,"ZAFI Prepaid card, pre-delivery of card to company",1907
b95db3b2-9e32-11e9-2249-001dd8b721ea,ClearPar,409
3b6e2ea6-e017-451e-b076-80eb6932f388,MTFAM Remittances abroad GETMONEY TO FAMILY and EXPRESS TO FAMILY,1156
040c5a22-542d-11e8-2249-001dd8b721ea,ESTEROWEB Transfer expired,649
422d7f61-1816-11e0-23ac-00505682243b,ASNA General introduction and product list,148
dae4a0b0-3a3b-11eb-60ce-001dd8b72a56,SAP BPM Workflow – certificates direct listing,1540
5e2c26de-921d-11ea-4b37-001dd8b72a50,LOL of Borsa Italiana,1071
71d1a5bc-0e8c-11e0-23ac-00505682243b,GIFI Initial fundraiser,811
c2d11ed7-0e8c-11e0-23ac-00505682243b,INEN Query for institutions,943
c2d11eee-0e8c-11e0-23ac-00505682243b,ISPE Query of expenses (inhibited),965
71d1a5bf-0e8c-11e0-23ac-00505682243b,GINC Transfer,813
b7a91510-e747-11df-23ab-00505682243b,FLAG Specific procedure for account in foreign currency,717
8c9c62f9-e7cc-11e2-714a-002655d352c9,Back Office document archive management,259
9f6d7da4-8bc4-11e2-714a-002655d352c9,CSR Tableau de Bord Loading data Social report,381
bf6fc690-aea4-11e3-2688-00101818ed80,SIGMA Armament Materials Management Information System,1612
faa41224-1ff5-11e0-23ac-00505682243b,NQ00 Withdrawal management service execution mode,1270
faa41222-1ff5-11e0-23ac-00505682243b,NQ00 Method of execution of the payment management service,1267
c4e0bae4-2caf-11e6-2688-00101818ed80,Banca Vobis MicroCredit platform,263
10ee3a71-92da-11e2-714a-002655d352c9,RM File Viewer,1465
96ca0c90-54c4-11dd-23a9-00505682243b,155042 IK95 Bridge UniversitHouse,50
6ceeb742-8272-11de-23a9-00505682243b,User manual of the ABI-CEI Bank Module platform,1789
2ee2d882-d8dd-11e7-2249-001dd8b721ea,Comit indices,419
919ba60e-03ac-11e0-23ab-00505682243b,ESTEROWEB Time Cash in foreign currency,648
549b47a0-5cdb-11df-23ab-00505682243b,QMF Query Management Facility,1431
f0a995fb-4909-4134-9730-3d32d53f0b7c,General Accounting Autce,860
cbf7e414-5889-11e1-714a-002655d352c9,NU00 Management of 034 messages sent by counterparties,1275
02956481-b3ac-11e5-2688-00101818ed80,CCWEB Management of Damaged Banknotes,309
3cd76b11-0e09-11e0-23ac-00505682243b,N650 Management of single currency positions after collection,1218
ba3d7059-f976-11df-23ab-00505682243b,N600 Foreign currency remittance reservation,1208
a4174660-e81a-11e4-2688-00101818ed80,A000 GPAS Management of request for permanent issue of Meeting Tickets,79
7eb00c00-ec01-11da-20c9-000c29c08cb4,X Ceed Trading System,1865
2ffc4cf1-ec00-11da-20c9-000c29c08cb4,J-Trader,1000
63484007-ef13-11de-23a9-00505682243b,SAP R3 REFX Condominium Management,1574
