riskGUID,risk,riskID,riskType
27d8a34c-e6cb-11ea-6ab0-001dd8b72a56,Possible regulatory violation in terms of Embargoes/AML/CTF or fight against the financing of terrorism,2514,Other (operational) risks
f4cb0c20-e77c-11ea-6ab0-001dd8b72a56,Possible regulatory violation in terms of AML/CTF or countering the financing of terrorism,2513,Other (operational) risks
0f77a30a-e6d6-11ea-6ab0-001dd8b72a56,Verify correctness of entered data to authorize,2900,Financial Disclosure Risk (ex 262/2005)
82bff951-229a-11ec-43a8-001dd8b72a55,Sending incomplete/correct data,2766,
c6e155c0-22a4-11ec-43a8-001dd8b72a55,Sending incorrect and incomplete data,2767,
1a6a8ebf-21de-11ec-275f-001dd8b72a50,Incorrect loading of accounting data,1671,
1a6a8ec1-21de-11ec-275f-001dd8b72a50,Incomplete/inconsistent upload of accounting data,936,
630e1ee3-2284-11ec-43a8-001dd8b72a55,Sending incomplete and/or incorrect template,2764,
d723c41d-d03c-11e7-2249-001dd8b721ea,Invalid powers of representation of the Public Body,2127,Other (operational) risks
200316df-9892-11e7-2249-001dd8b721ea,Incorrect billing count,1279,Financial Disclosure Risk (ex 262/2005)
a04a1d7c-9702-11e7-2249-001dd8b721ea,Incorrect/incomplete compilation and signing of the contract,2061,Other (operational) risks
9e3bb2c4-8816-11e7-2249-001dd8b721ea,Incorrect/incomplete entry of data into the system,2080,Financial Disclosure Risk (ex 262/2005)
c754f169-303a-11e9-2249-001dd8b721ea,Incorrect/incomplete data for IFRS16 purposes,2075,Financial Disclosure Risk (ex 262/2005)
aba31056-1e8b-11eb-43a8-001dd8b72a55,Wrong payment made,3145,Financial Disclosure Risk (ex 262/2005)
92f6ece3-e6d5-11ea-6ab0-001dd8b72a56,Risk of incorrect and/or incomplete updating of contracts,2716,Financial Disclosure Risk (ex 262/2005)
57bb01c5-98ca-11e9-2249-001dd8b721ea,Rent not congruent with the market,2654,Other (operational) risks
1e590910-1d2f-11e8-2249-001dd8b721ea,Deal representation on Front Office system incorrect,303,Other (operational) risks
95b340bd-12b6-11e7-2688-00101818ed80,Incorrect census/counterparty identification,1340,Financial Disclosure Risk (ex 262/2005)
95b340e0-12b6-11e7-2688-00101818ed80,Incorrect entry of data into the system,1540,Financial Disclosure Risk (ex 262/2005)
b2d32d71-b20b-11ea-1911-001dd8b72a55,Incorrect and/or incomplete catalogue,1196,Other (operational) risks
93b7a9ac-c02d-11ea-4b37-001dd8b72a50,Price list inconsistent with Catalogue,2600,Other (operational) risks
b2d32d84-b20b-11ea-1911-001dd8b72a55,Qualitative and/or quantitative mismatches,2625,Other (operational) risks
dde37290-488a-11ec-60ce-001dd8b72a56,Wrong execution of SPPI Test,3078,Financial Disclosure Risk (ex 262/2005)
7bc49f30-52be-11ec-275f-001dd8b72a50,Wrong order cancellation,3139,Other (operational) risks
af0b2f82-4ed1-11ec-275f-001dd8b72a50,Wrong census,2996,Other (operational) risks
96fa50c5-4bbd-11e9-2249-001dd8b721ea,Presence of errors in the documentation object of reporting on a monthly basis,2551,Other (operational) risks
d4ca7a82-5061-11e9-2249-001dd8b721ea,Incorrect accounting of the amounts relating to Banca Fideuram,1116,Financial Disclosure Risk (ex 262/2005)
314dd3a1-505f-11e9-2249-001dd8b721ea,Incorrect preparation of the accounting phase,1852,Financial Disclosure Risk (ex 262/2005)
50214c00-5061-11e9-2249-001dd8b721ea,Incorrect processing of accounting flows,1863,Financial Disclosure Risk (ex 262/2005)
126479d1-e99e-11e9-6ab0-001dd8b72a56,Incorrect accounting on accounting ledgers,1139,Financial Disclosure Risk (ex 262/2005)
6a4bd313-4bc7-11e9-2249-001dd8b721ea,Presence of errors in the deadline communication letters,2550,Other (operational) risks
3b4fb78e-4bb3-11e9-2249-001dd8b721ea,Presence of errors in the documentation relating to the daily securities reporting,2552,Other (operational) risks
a1afc274-4bcd-11e9-2249-001dd8b721ea,Presence of errors in consistency letters and MiFID questionnaires,2547,Other (operational) risks
6344bd13-253f-11ed-7f82-001dd8b72a50,Incorrect data,1413,
69b8d672-068d-11ed-7f82-001dd8b72a50,Mismatch,2261,Financial Disclosure Risk (ex 262/2005)
6f12b275-d97a-11e2-714a-002655d352c9,Incorrect amounts entered,1175,Financial Disclosure Risk (ex 262/2005)
c65bc5b5-febc-11e8-2249-001dd8b721ea,Spread of malware infections at the perimeter of managed systems,2788,Other (operational) risks
c65bc5c0-febc-11e8-2249-001dd8b721ea,Permanence of compromised machines within the perimeter of the managed systems,2469,Other (operational) risks
641b058d-6a3a-11e8-2249-001dd8b721ea,Wrong preparation of the text,3156,Financial Disclosure Risk (ex 262/2005)
63899aee-6a3a-11e8-2249-001dd8b721ea,Incorrect completion of forms,1382,Financial Disclosure Risk (ex 262/2005)
62e51d87-6a3a-11e8-2249-001dd8b721ea,Incorrect registration of guarantees,1898,Financial Disclosure Risk (ex 262/2005)
61753a33-6a3a-11e8-2249-001dd8b721ea,Warranty certification signatures are missing,2911,Financial Disclosure Risk (ex 262/2005)
015046f5-9e97-11ea-6ab0-001dd8b72a56,Wrong data upload,3039,Other (operational) risks
c2860f88-784e-11eb-60ce-001dd8b72a56,Confidentiality commitment not compliant with company policies,203,Other (operational) risks
d533fd2a-529d-11ec-275f-001dd8b72a50,Wrong commission accounting,3009,Financial Disclosure Risk (ex 262/2005)
d533fd3f-529d-11ec-275f-001dd8b72a50,Wrong commission accounting,3009,Financial Disclosure Risk (ex 262/2005)
37e4df22-7838-11eb-60ce-001dd8b72a56,Confidentiality commitment not compliant with company policies,203,Other (operational) risks
68886d07-fdfb-11e8-2249-001dd8b721ea,Incomplete or incorrect Financial Engine power supply,883,Other (operational) risks
0624c275-fdf4-11e8-2249-001dd8b721ea,Failure to meet cut-off,594,Financial Disclosure Risk (ex 262/2005)
c9c3dc5c-496d-11e9-2249-001dd8b721ea,You have encountered anomalies on the flows received,3251,Other (operational) risks
c9c3dc43-496d-11e9-2249-001dd8b721ea,Rejects found in data acquisition,2648,Financial Disclosure Risk (ex 262/2005)
95157641-496f-11e9-2249-001dd8b721ea,Detected error reports at the end of processing,316,Financial Disclosure Risk (ex 262/2005)
83fa581a-811c-11e9-2249-001dd8b721ea,Differences between input data and product reporting,321,Other (operational) risks
83fa582b-811c-11e9-2249-001dd8b721ea,Asset stock mismatch,130,Other (operational) risks
ddf277e0-030f-11eb-43a8-001dd8b72a55,Incorrect appraisal and/or warranty data not reported correctly in the system,1248,Financial Disclosure Risk (ex 262/2005)
5930a65c-07ce-11eb-60ce-001dd8b72a56,Incorrect calculation of the competent Deliberating Body,1309,Financial Disclosure Risk (ex 262/2005)
5930a656-07ce-11eb-60ce-001dd8b72a56,Incorrect appraisal and/or preliminary notary report,1247,Financial Disclosure Risk (ex 262/2005)
15d04540-02e1-11eb-60ce-001dd8b72a56,Files processed by the Service that are incomplete or incorrect,709,Financial Disclosure Risk (ex 262/2005)
88c63db0-8d1e-11ea-6ab0-001dd8b72a56,Failure to arrive,462,Financial Disclosure Risk (ex 262/2005)
8799cbb8-8d1e-11ea-6ab0-001dd8b72a56,Incorrect power supply,1841,Financial Disclosure Risk (ex 262/2005)
8799cbc6-8d1e-11ea-6ab0-001dd8b72a56,Incorrect power supply,1841,Financial Disclosure Risk (ex 262/2005)
88c63db9-8d1e-11ea-6ab0-001dd8b72a56,Failure to communicate,493,Financial Disclosure Risk (ex 262/2005)
2f4f4182-8d1e-11ea-6ab0-001dd8b72a56,Failure to cancel the operation,476,Financial Disclosure Risk (ex 262/2005)
34db35f2-7f52-11ec-43a8-001dd8b72a55,Message not received by Banca d'Italia,2225,Other (operational) risks
c9dd3db0-ff23-11eb-60ce-001dd8b72a56,Incorrect census of perpetual bonds,1337,Financial Disclosure Risk (ex 262/2005)
e312242b-1874-11e8-2249-001dd8b721ea,Wrong census,2996,Financial Disclosure Risk (ex 262/2005)
55759cf9-e8c6-11e8-2249-001dd8b721ea,Wrong census,2996,Financial Disclosure Risk (ex 262/2005)
74362359-1877-11e8-2249-001dd8b721ea,Wrong census,2996,Financial Disclosure Risk (ex 262/2005)
74362346-1877-11e8-2249-001dd8b721ea,Wrong census/lack of information,2999,Financial Disclosure Risk (ex 262/2005)
e3122413-1874-11e8-2249-001dd8b721ea,Wrong census,2996,Financial Disclosure Risk (ex 262/2005)
8d22066f-2749-11e3-714a-002655d352c9,Anomalies in the data acquisition procedure,104,Financial Disclosure Risk (ex 262/2005)
f599c320-cdbd-11eb-275f-001dd8b72a50,Situations involving the termination of the insurance distribution activities not correctly identified,2786,Other (operational) risks
9c1bafc0-4d08-11ec-60ce-001dd8b72a56,Presence of prejudicial news,2578,Other (operational) risks
0857ec40-6494-11ec-60ce-001dd8b72a56,Incorrect filing of documents,1604,Financial Disclosure Risk (ex 262/2005)
45c624e3-e924-11eb-60ce-001dd8b72a56,Presence of squares,2584,Financial Disclosure Risk (ex 262/2005)
45c624d4-e924-11eb-60ce-001dd8b72a56,Incorrect data entry,1428,Financial Disclosure Risk (ex 262/2005)
2d56acf0-e92c-11eb-275f-001dd8b72a50,Incorrect accounting,1078,Financial Disclosure Risk (ex 262/2005)
2d56acee-e92c-11eb-275f-001dd8b72a50,Incorrect payments,1828,Financial Disclosure Risk (ex 262/2005)
1e99eaad-653f-11ea-4b37-001dd8b72a50,Possible error in the calculation of the TEG,2486,Financial Disclosure Risk (ex 262/2005)
39b9de36-075f-11e8-2249-001dd8b721ea,Prices perimeter not complete,2602,Financial Disclosure Risk (ex 262/2005)
1df6d6fd-029c-11e8-2249-001dd8b721ea,Inconsistent prices,1014,Financial Disclosure Risk (ex 262/2005)
377ccda0-108a-11ec-275f-001dd8b72a50,Database of test environments not aligned with the production environment and data breach.,298,Information and Communication Technology risk
eb7bb26d-cbbc-11e4-2688-00101818ed80,Incorrect or not compliant data,1808,
055f8870-cbba-11e4-2688-00101818ed80,Incorrect date,1469,
055f8891-cbba-11e4-2688-00101818ed80,Signature or powers not correct,2781,
031b4ddb-b792-11e9-4b37-001dd8b72a50,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
031b4db4-b792-11e9-4b37-001dd8b72a50,Incomplete and incorrect data,784,Financial Disclosure Risk (ex 262/2005)
c064dab3-ca45-11e9-4b37-001dd8b72a50,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
72f75ea0-1025-11ea-1911-001dd8b72a55,Wrong / failure to send the report,2915,Other (operational) risks
031b4dc9-b792-11e9-4b37-001dd8b72a50,Incomplete and inconsistent data,781,Financial Disclosure Risk (ex 262/2005)
031b4dc3-b792-11e9-4b37-001dd8b72a50,Incorrect table feeding,1983,Financial Disclosure Risk (ex 262/2005)
398d0b0a-022d-11ea-4b37-001dd8b72a50,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
10688fe0-1892-11e8-2249-001dd8b721ea,Incorrect data,1413,Other (operational) risks
90b948fa-63af-11ea-6ab0-001dd8b72a56,Incorrect data,1413,Other (operational) risks
f5f1c13b-1897-11e8-2249-001dd8b721ea,Incorrect data,1413,Other (operational) risks
7b87a57b-fc2b-11e7-2249-001dd8b721ea,Processing anomalies,2610,Other (operational) risks
35c35e73-97e2-11e9-2249-001dd8b721ea,Failure to establish security deposit,557,Other (operational) risks
43349b2e-ff7f-11e7-2249-001dd8b721ea,Non-execution of orders and misalignment of positions with the market,2389,Other (operational) risks
b1a281ce-faa3-11e7-2249-001dd8b721ea,Position misalignment,2480,Other (operational) risks
4a3056ba-faa1-11e7-2249-001dd8b721ea,Reporting errors,2664,Other (operational) risks
1fca4540-d2c6-11ec-43a8-001dd8b72a55,No authorization,2332,Financial Disclosure Risk (ex 262/2005)
e2f7c347-f9af-11e6-2688-00101818ed80,Inconsistent monthly data,1009,Financial Disclosure Risk (ex 262/2005)
fcae86c1-d2c1-11ec-43a8-001dd8b72a55,Inconsistent balances,984,Financial Disclosure Risk (ex 262/2005)
60337548-d2c8-11ec-43a8-001dd8b72a55,Incorrect / incomplete accounting (provisional),1036,Financial Disclosure Risk (ex 262/2005)
0de92884-2118-11df-23a9-00505682243b,Incorrect / incomplete accounting (provisional),1036,Financial Disclosure Risk (ex 262/2005)
29c727d9-c319-11de-23a9-00505682243b,"Incorrect integration registration, arrangement and provision of non-autom. credits.",1656,Financial Disclosure Risk (ex 262/2005)
dbff31aa-9ff5-11ea-6ab0-001dd8b72a56,Wrong loading of investigations,3108,Financial Disclosure Risk (ex 262/2005)
9f779b00-f66f-11ea-4b37-001dd8b72a50,Incorrect completion of the form,1384,Financial Disclosure Risk (ex 262/2005)
b2d32d9e-b20b-11ea-1911-001dd8b72a55,Errors in calculation,370,Financial Disclosure Risk (ex 262/2005)
8e11a521-951e-11ea-1911-001dd8b72a55,Incorrect order entry,1810,Other (operational) risks
f3ff1a1d-af7f-11e9-6ab0-001dd8b72a56,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
50bde963-c60c-11e7-2249-001dd8b721ea,Incomplete and/or incorrect submission of the report,823,Other (operational) risks
06410c25-4ea9-11df-23ab-00505682243b,Inconsistent information on reports,1007,Other (operational) risks
35ae11ad-aeb3-11e9-6ab0-001dd8b72a56,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
632d191e-373f-11ec-43a8-001dd8b72a55,Deal entered incorrectly,300,Financial Disclosure Risk (ex 262/2005)
fa040197-c232-11e8-2249-001dd8b721ea,Operation not permitted,2426,Other (operational) risks
6120d9c5-ed67-11ec-43a8-001dd8b72a55,Wrong indication of data,3098,Financial Disclosure Risk (ex 262/2005)
343cc44d-d39b-11e9-6ab0-001dd8b72a56,Incorrect signature powers for Confirmation signed by Customer,1949,Other (operational) risks
b30665c5-ec81-11ec-60ce-001dd8b72a56,Incorrect attribution of data with respect to the contractual documentation,1267,Financial Disclosure Risk (ex 262/2005)
c4503bbb-d3b3-11e9-6ab0-001dd8b72a56,Amount of the transaction higher than the one that can be proposed,99,Other (operational) risks
776730f7-d3ba-11e9-6ab0-001dd8b72a56,Incorrect signatory powers on the Commodity proposal,1947,Other (operational) risks
d792fcf6-ec86-11ec-60ce-001dd8b72a56,Incorrect attribution of the data entered with respect to the contractual ones,1270,Financial Disclosure Risk (ex 262/2005)
7767310a-d3ba-11e9-6ab0-001dd8b72a56,Incorrect signing powers on Commodity,1955,Other (operational) risks
02cea917-0606-11ea-6ab0-001dd8b72a56,Check for consistency,182,Other (operational) risks
3d13a018-ec83-11ec-60ce-001dd8b72a56,Incorrect data entry with respect to the contractual conditions,1439,Financial Disclosure Risk (ex 262/2005)
c4503bd2-d3b3-11e9-6ab0-001dd8b72a56,Powers of signature on the contractual kit referring to the transaction concluded in Incorrect exchange rates,2527,Other (operational) risks
c4503bc6-d3b3-11e9-6ab0-001dd8b72a56,Incorrect powers of signature on the Exchange Proposal to the Client,1847,Other (operational) risks
c4503bde-d3b3-11e9-6ab0-001dd8b72a56,Incorrect powers of signature formulated on the proposal in Changes directly to the Customer,1846,Other (operational) risks
471576f6-ec84-11ec-60ce-001dd8b72a56,Incorrect data entry with respect to what is set out in the contractual documentation,1440,Financial Disclosure Risk (ex 262/2005)
3563c535-ebe2-11ec-43a8-001dd8b72a55,Incorrect attribution of the economic conditions agreed with the customer,1271,Financial Disclosure Risk (ex 262/2005)
343cc433-d39b-11e9-6ab0-001dd8b72a56,Powers of signature on the pre-contractual kit of incorrect rates,2528,Other (operational) risks
56334d77-c6d1-11ec-275f-001dd8b72a50,Incorrect signing powers in the foreign exchange transaction,1954,Other (operational) risks
e88ac0f0-ebdd-11ec-43a8-001dd8b72a55,Wrong imputation on uploaded data,3093,Financial Disclosure Risk (ex 262/2005)
1c8ac224-05fa-11ea-6ab0-001dd8b72a56,Verify the consistency between the operation and the sales rules and/or that all the preliminary activities have been completed,2904,Other (operational) risks
776730e8-d3ba-11e9-6ab0-001dd8b72a56,Powers of signature on the confirmation operation in Incorrect changes,2526,Other (operational) risks
43ea59b1-2113-11dd-1322-000d609809a6,Wrong calculation of Fair Value (first validation),2976,Financial Disclosure Risk (ex 262/2005)
43ef3bc1-2113-11dd-1322-000d609809a6,Wrong calculation of Fair Value (already validated),2975,Financial Disclosure Risk (ex 262/2005)
0f77b728-8de2-11e9-2249-001dd8b721ea,Reporting flow with incorrect and/or inconsistent data,2665,Financial Disclosure Risk (ex 262/2005)
b900d9f0-ff65-11e7-2249-001dd8b721ea,Reporting flow with incorrect and/or inconsistent data,2665,Financial Disclosure Risk (ex 262/2005)
d67d19aa-c5fd-11e7-2249-001dd8b721ea,Stream not updated,2800,Other (operational) risks
00ef7ff7-0a1c-11eb-275f-001dd8b72a50,Outdated or non-performing models,2444,Financial Disclosure Risk (ex 262/2005)
addbdfab-e8b6-11e8-2249-001dd8b721ea,Incorrect location loading,1697,Financial Disclosure Risk (ex 262/2005)
a391e6a0-d8aa-11eb-60ce-001dd8b72a56, Risk of missing or incorrect entry of the transaction and/or deposit.,47,Financial Disclosure Risk (ex 262/2005)
0c24a060-d8d6-11eb-60ce-001dd8b72a56,Wrong calculation of the rate by agent,2989,Financial Disclosure Risk (ex 262/2005)
bd723b31-8746-11e7-2249-001dd8b721ea,Wrong/incomplete acquisition of documentation,3221,Financial Disclosure Risk (ex 262/2005)
0ebcb65a-0daa-11e8-2249-001dd8b721ea,Risk that the resolution is not consistent with the Fund Regulations,2749,Financial Disclosure Risk (ex 262/2005)
a76a2d20-5ad8-11e9-2249-001dd8b721ea,Incorrect payment of the commission to the Guarantee Fund,1822,Financial Disclosure Risk (ex 262/2005)
afadee70-57a6-11e9-2249-001dd8b721ea,Incorrect and incomplete filing of documentation,1185,Financial Disclosure Risk (ex 262/2005)
a905cf40-d4ed-11eb-43a8-001dd8b72a55,Wrong charge to the customer of the commission due to the Fdg,3004,Financial Disclosure Risk (ex 262/2005)
0ebcb652-0daa-11e8-2249-001dd8b721ea,Resolution inconsistent with the Regulation of the Guarantee Fund,2678,Other (operational) risks
168ed5f8-5d2a-11e9-2249-001dd8b721ea,Incomplete documentation,856,Financial Disclosure Risk (ex 262/2005)
0ebcb662-0daa-11e8-2249-001dd8b721ea,Incorrect accounting of the transfer,1137,Financial Disclosure Risk (ex 262/2005)
338dbc00-ba66-11ec-275f-001dd8b72a50,Request format not completed correctly,2673,Other (operational) risks
9e39aabd-ba42-11ec-275f-001dd8b72a50,Disclosure format not completed correctly,325,Other (operational) risks
